objName,objGroup,transX,transY,transZ,scaleX,scaleY,scaleZ,rotateX,rotateY,rotateZ,light1,light2,light3,light4,shadow,shader1,shader2,shader3,shader4,misc1,misc2,misc3,misc4
pasted__planarTrimmedSurface273,23,92.97313202,-2.025682646,-13.95956948,0.02972271643,0.02972271643,0.02972271643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface282,23,83.16760325,-1.401880466,-14.569188,0.02972271643,0.02972271643,0.02972271643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface20,25,1.350555396,-1.191569338,-15.70066304,0.03196052683,0.03196052683,0.03196052683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface21,25,-4.077105083,-0.9738617956,-16.89130753,0.03196052683,0.03196052683,0.03196052683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface36,25,-5.474310767,-1.903390178,-12.65382052,0.03995467557,0.03995467557,0.03995467557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface46,25,-0.6575390079,-1.234961269,-15.47554761,0.03196052683,0.03196052683,0.03196052683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface48,25,-2.960961944,-0.889962827,-16.89130753,0.02750291429,0.02750291429,0.02750291429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface52,25,4.50931892,-1.738566722,-11.27107477,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface53,25,5.323889926,-1.9288957,-10.37173325,0.04054659297,0.04054659297,0.04054659297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface57,25,3.498678155,-1.377519769,-13.64795265,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface60,25,-6.276772118,-1.422886501,-15.47554761,0.03196052683,0.03196052683,0.03196052683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface62,25,-3.325308264,-0.5433369891,-17.97600919,0.03196052683,0.03196052683,0.03196052683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface70,25,-4.107834669,-1.680571503,-13.90919132,0.03033648648,0.03033648648,0.03033648648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface77,25,5.876622586,-1.960598661,-14.13047773,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface95,25,25.88777739,-2.218355326,-12.94863425,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface96,25,33.63658873,-1.926295122,-14.87735625,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface97,25,35.04399748,-1.716435935,-14.31094394,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface98,25,35.04399748,-2.354186318,-11.87630138,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface106,25,32.2515481,-1.452438293,-16.61313434,0.03438661005,0.03438661005,0.03438661005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface130,25,26.24924312,-2.560436351,-11.34155292,0.0416801806,0.0416801806,0.0416801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface144,25,57.31374388,-1.975070393,-13.96764586,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface168,25,55.13380204,-1.215641878,-14.88829951,0.02680631371,0.02680631371,0.02680631371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface173,25,64.17700603,-2.247403842,-13.96764586,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface221,25,78.26550612,-2.247403842,-11.68534446,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface265,25,86.43558127,-1.767358812,-14.08346024,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface266,25,84.656516,-1.332489047,-15.97037953,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface267,25,91.19761431,-1.488272558,-15.35977775,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface277,25,91.38243172,-2.446222771,-12.61813248,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface286,25,79.99396869,-2.175837759,-14.02445891,0.03468378075,0.03468378075,0.03468378075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface4,27,1.031375259,-2.424806922,-11.37143995,0.05348094474,0.05348094474,0.05348094474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface8,27,-2.378590988,-2.424806922,-11.0389448,0.05348094474,0.05348094474,0.05348094474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface9,27,-3.131456111,-2.311957188,-11.57059235,0.04700019384,0.04700019384,0.04700019384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface10,27,-4.456193563,-1.994075198,-12.87793361,0.04236045184,0.04236045184,0.04236045184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface11,27,-4.157589135,-1.538336892,-14.7234386,0.04236045184,0.04236045184,0.04236045184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface12,27,2.119713919,-1.304288879,-14.7234386,0.03661687616,0.03661687616,0.03661687616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface31,27,-1.499201719,-1.538336892,-14.92135994,0.03521103505,0.03521103505,0.03521103505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface34,27,0.1158876801,-1.188365218,-15.78182358,0.02781472696,0.02781472696,0.02781472696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface37,27,-3.721154332,-2.125360978,-12.13668678,0.03389078555,0.03389078555,0.03389078555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface41,27,5.606484788,-1.908120607,-12.57252808,0.03207867709,0.03207867709,0.03207867709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface44,27,-6.716278618,-1.526624301,-16.27305708,0.03337176549,0.03337176549,0.03337176549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface47,27,1.170914814,-1.113646609,-16.83318856,0.02781472696,0.02781472696,0.02781472696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface54,27,5.458549641,-1.861448514,-11.58338717,0.03207867709,0.03207867709,0.03207867709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface58,27,1.388553511,-1.380632655,-14.94032508,0.02781472696,0.02781472696,0.02781472696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface65,27,-5.823406454,-1.465662089,-15.3546914,0.04236045184,0.04236045184,0.04236045184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface69,27,-5.391444633,-1.889559886,-13.52642836,0.03228462078,0.03228462078,0.03228462078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface71,27,-3.685215937,-2.505774504,-10.28586339,0.03471849064,0.03471849064,0.03471849064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface72,27,3.292252195,-1.329658013,-15.50891672,0.02781472696,0.02781472696,0.02781472696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface73,27,6.271619436,-2.093936567,-10.16957619,0.03207867709,0.03207867709,0.03207867709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface76,27,4.798464933,-1.465502791,-16.51372938,0.03661687616,0.03661687616,0.03661687616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface87,27,25.57545045,-2.466112674,-11.58338717,0.03207867709,0.03207867709,0.03207867709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface88,27,34.21516881,-2.482600536,-11.91731291,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface89,27,32.94971495,-1.82959631,-15.12185668,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface90,27,28.90897618,-1.888828208,-14.32796917,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface91,27,26.13355207,-1.13177043,-16.87508339,0.03117262646,0.03117262646,0.03117262646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface92,27,32.41991757,-1.38063313,-16.87508339,0.03175532982,0.03175532982,0.03175532982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface93,27,30.00579056,-1.550050372,-17.27575263,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface94,27,26.87232208,-2.13366419,-13.69686214,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface99,27,28.90897618,-1.408222177,-17.36214809,0.03020644709,0.03020644709,0.03020644709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface103,27,22.94827055,-1.550050372,-17.34512085,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface107,27,33.50547149,-2.538460412,-12.56447483,0.03128080039,0.03128080039,0.03128080039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface110,27,26.93936431,-2.300129723,-12.7518301,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface116,27,27.72365098,-1.310372988,-16.75988462,0.03117262646,0.03117262646,0.03117262646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface117,27,28.90897618,-3.12010319,-12.54371693,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface119,27,33.90264457,-1.275546219,-16.87508339,0.03175532982,0.03175532982,0.03175532982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface122,27,34.18175135,-2.106851114,-13.4197291,0.02961222051,0.02961222051,0.02961222051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface123,27,29.58401831,-1.248460743,-17.85366361,0.03117262646,0.03117262646,0.03117262646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface124,27,24.93353724,-1.99956954,-13.69686214,0.028913731,0.028913731,0.028913731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface127,27,23.95087061,-2.4522783,-11.49523372,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface129,27,24.84581462,-2.659321373,-11.13047259,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface133,27,26.93936431,-3.326712655,-10.32294598,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface136,27,23.78008027,-3.186149624,-9.74451432,0.03523860654,0.03523860654,0.03523860654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface137,27,27.26931795,-2.462949239,-11.95297178,0.0289618789,0.0289618789,0.0289618789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface142,27,55.27408715,-2.008178824,-13.16676333,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface148,27,57.90181955,-2.404250427,-13.05405636,0.0297026362,0.0297026362,0.0297026362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface149,27,64.4479474,-2.404397038,-13.03584793,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface150,27,56.10157323,-2.215186343,-12.36332672,0.02927187222,0.02927187222,0.02927187222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface152,27,63.4689119,-2.253264862,-13.16676333,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface157,27,53.9235902,-1.887954276,-13.16676333,0.02927149908,0.02927149908,0.02927149908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface158,27,53.62310612,-2.047949905,-12.51306441,0.03742701835,0.03742701835,0.03742701835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface159,27,64.33068706,-2.032452064,-16.27296983,0.02956411035,0.02956411035,0.02956411035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface162,27,56.10157323,-2.453384994,-10.34068538,0.02927187222,0.02927187222,0.02927187222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface164,27,57.90181955,-1.346414738,-17.39978134,0.02585373461,0.02585373461,0.02585373461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface171,27,62.10475393,-2.327418756,-13.05405636,0.0297026362,0.0297026362,0.0297026362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface172,27,59.17230522,-1.346414738,-17.39978134,0.02585373461,0.02585373461,0.02585373461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface174,27,64.67864269,-2.188779465,-15.30159599,0.02956411035,0.02956411035,0.02956411035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface176,27,64.94792761,-2.404397038,-13.9894508,0.03175068846,0.03175068846,0.03175068846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface177,27,63.60104201,-2.050334265,-15.19121514,0.03175068846,0.03175068846,0.03175068846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface179,27,62.38711743,-2.60690025,-11.06587746,0.02492677307,0.02492677307,0.02492677307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface187,27,64.05249979,-2.014480371,-15.59850428,0.03175068846,0.03175068846,0.03175068846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface190,27,62.71175092,-2.020159573,-15.30159599,0.02956411035,0.02956411035,0.02956411035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface193,27,64.67864269,-2.188779465,-16.30670665,0.02956411035,0.02956411035,0.02956411035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface195,27,55.86247485,-2.857247089,-8.796526919,0.02871735618,0.02871735618,0.02871735618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface196,27,54.66219735,-2.889455875,-10.19959734,0.02748294599,0.02748294599,0.02748294599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface200,27,54.03363553,-2.670315084,-9.483556171,0.02383812701,0.02383812701,0.02383812701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface203,27,58.84874295,-1.08504297,-18.2480407,0.02029232727,0.02029232727,0.02029232727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface204,27,52.75416201,-1.93742399,-12.23751315,0.02927149908,0.02927149908,0.02927149908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface206,27,52.36015453,-2.430815925,-10.19959734,0.02748294599,0.02748294599,0.02748294599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface208,27,52.16307354,-2.825696845,-9.774030547,0.02748294599,0.02748294599,0.02748294599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface210,27,51.59109593,-1.95732049,-13.11749243,0.02927149908,0.02927149908,0.02927149908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface213,27,53.03946062,-1.984348102,-11.07064947,0.02314203437,0.02314203437,0.02314203437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface214,27,52.6930832,-2.088883376,-10.86270426,0.02927149908,0.02927149908,0.02927149908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface215,27,55.56950787,-2.587236991,-10.02240119,0.02748294599,0.02748294599,0.02748294599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface218,27,82.60363245,-1.884831115,-11.79617761,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface222,27,82.60363245,-1.402072509,-15.1707845,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface223,27,85.22576554,-1.623223295,-13.86777933,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface224,27,92.39519696,-2.073073182,-13.86777933,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface225,27,93.00830009,-1.698023637,-15.13179197,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface226,27,94.151198,-2.232709497,-12.01930403,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface227,27,87.29612083,-2.232709497,-12.01930403,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface228,27,84.21519803,-2.782532833,-9.61985571,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface229,27,86.30689523,-1.664699918,-15.1900422,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface230,27,87.34341329,-1.58538746,-16.18932773,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface242,27,91.56403233,-2.407398557,-10.68178711,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface243,27,83.32598162,-2.473547297,-10.01564393,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface250,27,82.60363245,-1.716719578,-13.94728781,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface258,27,87.80608574,-1.947084457,-13.81250397,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface260,27,87.80608574,-2.825808709,-10.09391947,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface264,27,82.17349209,-1.965940452,-10.70009084,0.03540296335,0.03540296335,0.03540296335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface268,27,85.52399979,-1.469401816,-15.59208611,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface276,27,90.48222349,-2.95205114,-10.00976653,0.03385702512,0.03385702512,0.03385702512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface278,27,92.0497849,-2.206008981,-13.38043125,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface281,27,81.36406036,-1.641987981,-15.19953705,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface283,27,80.64703067,-2.029944776,-14.45961201,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface287,27,79.25722197,-2.191447434,-14.21000067,0.04192906169,0.04192906169,0.04192906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group17|pasted__planarTrimmedSurface2,28,-5.716714483,-1.193011102,-17.00616846,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface13,28,-4.906241923,-1.695413621,-13.86640369,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface14,28,-5.623784739,-1.544166901,-14.69253621,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface15,28,-0.8098144962,-1.544166901,-14.69253621,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface16,28,-1.919096906,-1.718792732,-14.13000485,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface17,28,-0.5458033676,-1.155152626,-15.9621036,0.02898448878,0.02898448878,0.02898448878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface18,28,0.2004735171,-2.054973292,-12.78576539,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface19,28,3.976803127,-1.639384874,-12.78576539,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface29,28,-6.827227823,-1.973929231,-13.68774622,0.04568485456,0.04568485456,0.04568485456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface30,28,-4.906241923,-2.212775547,-10.64303032,0.04388731525,0.04388731525,0.04388731525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface33,28,0.573732106,-1.773357434,-13.97160256,0.0331668476,0.0331668476,0.0331668476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface39,28,4.495583161,-1.816702117,-13.97160256,0.0331668476,0.0331668476,0.0331668476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface40,28,4.860574426,-1.792121529,-14.74457465,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface50,28,2.765258058,-1.346820576,-13.97160256,0.0331668476,0.0331668476,0.0331668476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface55,28,4.902896356,-1.731125523,-12.142072,0.0331668476,0.0331668476,0.0331668476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface61,28,-4.486385692,-0.8644962197,-17.57779107,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface66,28,-4.66710179,-1.015135357,-17.00616846,0.03694454658,0.03694454658,0.03694454658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface67,28,-1.862595008,-0.7964682436,-17.87599458,0.02495498788,0.02495498788,0.02495498788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface68,28,-4.603916512,-1.492507909,-14.5699858,0.03340691017,0.03340691017,0.03340691017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface78,28,27.60562875,-2.268531967,-13.22523075,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface79,28,25.99811994,-2.021362264,-13.98644308,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface80,28,33.15540062,-2.054411406,-14.15815031,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface81,28,33.15540062,-1.227296229,-17.53974031,0.03753991544,0.03753991544,0.03753991544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface82,28,25.39955392,-1.310306826,-16.1902947,0.0406165495,0.0406165495,0.0406165495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface83,28,28.46307296,-1.348840622,-15.97499881,0.0406165495,0.0406165495,0.0406165495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface84,28,35.81251072,-1.348840622,-15.57292945,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface85,28,30.0794921,-3.08585691,-13.14100184,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface86,28,26.38627258,-2.360978856,-11.97794006,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
